,id,title,label
1070,train_1070,name name tịch name name name bán hết number triệu cổ_phiếu,0
1071,train_1071,huyền_thoại name rút_lui khỏi quỹ định_lượng đình_đám name name quy_mô number tỷ name do mình sáng_lập,0
1072,train_1072,name date lỗ tiếp number tỷ đồng,0
1073,train_1073,thuỷ_sản name name name doanh dưới giá_vốn khiến date lỗ tiếp number tỷ đồng,0
1074,train_1074,name name chốt quyền tạm_ứng cổ_tức đợt date bằng tiền tỷ_lệ percent,0
1075,train_1075,công_viên_nước name name name date lãi number tỷ đồng – thấp nhất trong vòng date qua,0
1076,train_1076,name name vật name name name chốt ngày họp đhđcđ bất_thường,0
1077,train_1077,loc loc đăng_ký bán hết hơn number triệu cổ_phiếu name,0
1078,train_1078,phiên date khối ngoại_tiếp tục bán ròng hơn number tỷ đồng tập_trung bán name,0
1079,train_1079,name name chỉ hoạt_động cầm_chừng date báo lỗ number tỷ đồng,0
